"zip","state","latitude","longitude","population"
90034,"CA",34.03056,-118.39804,58055
90035,"CA",34.05266,-118.38531,27754
90036,"CA",34.07036,-118.34926,33226
90037,"CA",34.002063,-118.28737,56776
90038,"CA",34.089459,-118.3285,32729
90039,"CA",34.110425,-118.25832,29279
90040,"CA",33.997492,-118.15284,9737
90041,"CA",34.137557,-118.20765,27875
90042,"CA",34.114558,-118.19233,64828
90043,"CA",33.987463,-118.334,44875
90044,"CA",33.953814,-118.29158,86075
90045,"CA",33.960041,-118.3949,39314
90046,"CA",34.098908,-118.36241,49870
90047,"CA",33.958464,-118.30998,47992
90048,"CA",34.073759,-118.37376,21380
90049,"CA",34.067409,-118.47528,33560
90056,"CA",33.986212,-118.37099,8038
90057,"CA",34.061911,-118.27687,44102
90058,"CA",34.000219,-118.22605,3495
90059,"CA",33.927471,-118.24778,37956
90061,"CA",33.923365,-118.27591,24788
90062,"CA",34.003213,-118.3078,29236
90063,"CA",34.045161,-118.1865,55797
90064,"CA",34.03457,-118.42843,24227
90065,"CA",34.107559,-118.22663,47309
90066,"CA",34.002011,-118.43083,55556
90067,"CA",34.056709,-118.41183,2573
90068,"CA",34.122058,-118.3379,21514
90069,"CA",34.090975,-118.3813,20404
90077,"CA",34.101007,-118.45077,10473
90201,"CA",33.972814,-118.17385,105277
90210,"CA",34.088808,-118.40612,21495
90211,"CA",34.066009,-118.38271,8413
90212,"CA",34.060859,-118.40191,11310
90220,"CA",33.890566,-118.23666,47576
90221,"CA",33.893265,-118.204,51396
90222,"CA",33.910716,-118.23624,29799
90230,"CA",33.997179,-118.40145,31908
90232,"CA",34.021611,-118.39168,15121
90240,"CA",33.958363,-118.11987,24846
90241,"CA",33.942289,-118.12901,39879
90242,"CA",33.92018,-118.14291,42730
90245,"CA",33.921313,-118.40843,15970
90247,"CA",33.891265,-118.2975,47317
90248,"CA",33.870466,-118.28813,10269
90249,"CA",33.899265,-118.319,26015
90250,"CA",33.914614,-118.35092,93628
90254,"CA",33.866314,-118.39968,18557
90255,"CA",33.978404,-118.21773,77926
90260,"CA",33.888364,-118.35355,33366
90262,"CA",33.924642,-118.20186,69918
90265,"CA",34.051056,-118.80768,19816
90266,"CA",33.88898,-118.40535,33924
90270,"CA",33.988813,-118.18642,28083
90272,"CA",34.050505,-118.53374,22636
90274,"CA",33.784099,-118.38752,24892
90275,"CA",33.758216,-118.36425,41431
90277,"CA",33.828815,-118.38322,34199
90278,"CA",33.871214,-118.37177,37297
90280,"CA",33.944264,-118.1949,96296
90290,"CA",34.101447,-118.59933,5418
90291,"CA",33.992411,-118.46531,31125
90292,"CA",33.976373,-118.45458,17751
90293,"CA",33.957012,-118.44167,11241
90301,"CA",33.955913,-118.35868,37458
90302,"CA",33.975263,-118.35558,30902
90303,"CA",33.934164,-118.33255,27781
90304,"CA",33.936163,-118.36076,28385
90305,"CA",33.960263,-118.3252,13763
90401,"CA",34.01491,-118.4922,5134
90402,"CA",34.036759,-118.50121,11200
90403,"CA",34.032159,-118.49022,23686
90404,"CA",34.026959,-118.47432,19994
90405,"CA",34.009276,-118.47286,26142
90501,"CA",33.828766,-118.31367,40395
90502,"CA",33.833416,-118.29198,17119
90503,"CA",33.840264,-118.35587,42042
90504,"CA",33.870414,-118.33065,31689
90505,"CA",33.810848,-118.35096,34727
90601,"CA",34.002333,-118.03562,31953
90602,"CA",33.967562,-118.03384,26224
90603,"CA",33.941363,-117.99477,19184
90604,"CA",33.929163,-118.009,37873
90605,"CA",33.945413,-118.03362,38349
90606,"CA",33.978312,-118.06778,32426
90620,"CA",33.841014,-118.00969,44535
90621,"CA",33.875714,-117.99404,33556
90623,"CA",33.849327,-118.04395,15217
90630,"CA",33.817481,-118.0399,47617
90631,"CA",33.934513,-117.95159,67164
90638,"CA",33.90213,-118.00966,47507
90640,"CA",34.014212,-118.11358,62304
90650,"CA",33.906914,-118.08339,103183
90660,"CA",33.989013,-118.08912,63028
90670,"CA",33.933551,-118.06821,16355
90680,"CA",33.803565,-117.99596,29522
90701,"CA",33.867215,-118.08062,16380
90703,"CA",33.868314,-118.06754,51510
90704,"CA",33.368642,-118.40835,3696
90706,"CA",33.888165,-118.1276,72829
90710,"CA",33.797317,-118.30065,24991
90712,"CA",33.851965,-118.1468,30182
90713,"CA",33.847265,-118.11337,27656
90715,"CA",33.840965,-118.07775,21023
90716,"CA",33.828565,-118.07364,14872
90717,"CA",33.793384,-118.31611,21057
90720,"CA",33.794028,-118.07218,21004
90723,"CA",33.899915,-118.16231,55317
90731,"CA",33.732368,-118.28905,58591
90732,"CA",33.736718,-118.31123,21188
90740,"CA",33.759283,-118.08239,24308
90742,"CA",33.718167,-118.07179,1116
90743,"CA",33.72975,-118.0863,139
90744,"CA",33.784018,-118.25897,53271
90745,"CA",33.823765,-118.2668,55426
90746,"CA",33.857416,-118.25633,25390
90802,"CA",33.769018,-118.19225,38731
90803,"CA",33.761117,-118.12986,31174
90804,"CA",33.783467,-118.15182,43264
90805,"CA",33.865916,-118.18362,91456
90806,"CA",33.801767,-118.1858,49516
90807,"CA",33.828366,-118.18235,31819
90808,"CA",33.823316,-118.11329,37062
90810,"CA",33.816217,-118.21495,35627
90813,"CA",33.781011,-118.19197,62941
90814,"CA",33.771167,-118.14482,19198
90815,"CA",33.795049,-118.11824,39087
90822,"CA",33.776094,-118.11848,400
91001,"CA",34.192102,-118.14206,36310
91006,"CA",34.134057,-118.02662,30165
91007,"CA",34.126957,-118.05216,30901
91010,"CA",34.137707,-117.96569,27364
91011,"CA",34.211171,-118.19776,20317
91016,"CA",34.140806,-118.00184,41029
91020,"CA",34.211494,-118.23104,7343
91024,"CA",34.164806,-118.0509,10536
91030,"CA",34.112958,-118.15577,23893
91040,"CA",34.261221,-118.31887,18624
91042,"CA",34.256952,-118.28453,26689
91101,"CA",34.146607,-118.1391,16760
91103,"CA",34.166706,-118.159,27430
91104,"CA",34.169356,-118.12392,38615
91105,"CA",34.137857,-118.16329,10243
91106,"CA",34.142557,-118.12715,23644
91107,"CA",34.151066,-118.08974,32512
91108,"CA",34.122658,-118.11296,13347
91201,"CA",34.17013,-118.29158,23886
91202,"CA",34.166567,-118.26994,22066
91203,"CA",34.152757,-118.2658,14497
91204,"CA",34.135259,-118.25948,17006
91205,"CA",34.138514,-118.243,41431
91206,"CA",34.156674,-118.22937,31152
91207,"CA",34.165373,-118.24532,9840
91208,"CA",34.189605,-118.22857,16998
91214,"CA",34.232003,-118.24753,29174
91301,"CA",34.139536,-118.7607,25104
91302,"CA",34.133513,-118.66464,23645
91303,"CA",34.198204,-118.60206,23259
91304,"CA",34.218654,-118.62538,49768
91306,"CA",34.209407,-118.57735,43774
91307,"CA",34.197737,-118.64797,23426
91311,"CA",34.259052,-118.59426,34985
91316,"CA",34.168753,-118.51636,27756
91320,"CA",34.175038,-118.93956,37754
91321,"CA",34.377782,-118.51489,30337
91324,"CA",34.240353,-118.55038,25779
91325,"CA",34.235055,-118.51766,32417
91326,"CA",34.276154,-118.54581,28078
91331,"CA",34.254751,-118.42406,97450
91335,"CA",34.200104,-118.54099,68133
91340,"CA",34.284935,-118.43821,33878
91342,"CA",34.307877,-118.42904,81388
91343,"CA",34.239503,-118.48224,57055
91344,"CA",34.277648,-118.50047,48391
91345,"CA",34.264635,-118.45961,17354
91350,"CA",34.481172,-118.42821,39781
91351,"CA",34.424794,-118.44513,59530
91352,"CA",34.224089,-118.37563,46296
91354,"CA",34.445313,-118.55252,17832
91355,"CA",34.406519,-118.56214,25144
91356,"CA",34.164255,-118.54472,27235
91360,"CA",34.208837,-118.87348,42513
91361,"CA",34.14348,-118.85608,18840
91362,"CA",34.190804,-118.83704,33133
91364,"CA",34.158214,-118.60061,25766
91367,"CA",34.176238,-118.61992,36373
91377,"CA",34.182875,-118.76893,14738
91381,"CA",34.384663,-118.58704,10200
91384,"CA",34.478797,-118.65255,22098
91401,"CA",34.176505,-118.43308,40465
91402,"CA",34.223753,-118.44322,66240
91403,"CA",34.152513,-118.46396,21953
91405,"CA",34.199704,-118.44724,50873
91406,"CA",34.201491,-118.49376,50167
91411,"CA",34.178305,-118.45858,23683
91423,"CA",34.153628,-118.43222,29336
91436,"CA",34.155625,-118.48925,13188
91501,"CA",34.186755,-118.30153,18305
91502,"CA",34.177606,-118.30954,11545
91504,"CA",34.201254,-118.32993,25796
91505,"CA",34.166906,-118.34366,29259
91506,"CA",34.169663,-118.32364,18310
91601,"CA",34.168206,-118.37246,36498
91602,"CA",34.152476,-118.36841,16752
91604,"CA",34.143856,-118.39429,26324
91605,"CA",34.208142,-118.4011,57351
91606,"CA",34.185698,-118.38836,45396
91607,"CA",34.165706,-118.39986,28067
91701,"CA",34.131659,-117.5924,38913
91702,"CA",34.128907,-117.90309,57505
91706,"CA",34.087108,-117.96966,76941
91709,"CA",33.975267,-117.72305,66693
91710,"CA",34.015963,-117.68737,75615
91711,"CA",34.110009,-117.71973,34374
91719,"CA",33.735688,-117.42049,179
91722,"CA",34.097708,-117.90698,33971
91723,"CA",34.085809,-117.88694,17601
91724,"CA",34.088771,-117.85817,24663
91730,"CA",34.104555,-117.58734,52525
91731,"CA",34.076642,-118.03942,29964
91732,"CA",34.070659,-118.01383,62754
91733,"CA",34.05051,-118.04834,45795
91737,"CA",34.147849,-117.57847,23106
91739,"CA",34.127819,-117.5246,12838
91740,"CA",34.119245,-117.8548,25200
91741,"CA",34.140207,-117.85704,25195
91744,"CA",34.029561,-117.93975,84973
91745,"CA",34.000578,-117.96943,53623
91746,"CA",34.046889,-117.98464,31102
91748,"CA",33.985012,-117.89705,46140
91750,"CA",34.117047,-117.77097,35011
91752,"CA",34.001846,-117.52759,19075
91754,"CA",34.048207,-118.14161,33120
91755,"CA",34.05471,-118.11823,26993
91759,"CA",34.231581,-117.66106,36
91761,"CA",34.036085,-117.6086,55983
91762,"CA",34.057561,-117.66563,53962
91763,"CA",34.07041,-117.69938,34762
91764,"CA",34.077327,-117.6222,49216
91765,"CA",34.004172,-117.81673,46647
91766,"CA",34.045584,-117.75305,69757
91767,"CA",34.080143,-117.73861,46654
91768,"CA",34.06521,-117.77932,36286
91770,"CA",34.066143,-118.08475,61780
91773,"CA",34.103341,-117.81814,34674
91775,"CA",34.114041,-118.09035,23384
91776,"CA",34.089059,-118.0951,37969
91780,"CA",34.101608,-118.05606,32441
91784,"CA",34.138575,-117.66356,23222
91786,"CA",34.101659,-117.65776,48949
91789,"CA",34.018361,-117.85438,44901
91790,"CA",34.068059,-117.93835,43788
91791,"CA",34.063645,-117.89743,30885
91792,"CA",34.020711,-117.89932,31391
91801,"CA",34.090409,-118.127,54432
91803,"CA",34.072959,-118.1462,30689
91901,"CA",32.823102,-116.73864,16348
91902,"CA",32.663803,-117.02456,17213
91905,"CA",32.672239,-116.31497,1418
91906,"CA",32.664307,-116.46513,3247
91910,"CA",32.638654,-117.06686,73628
91911,"CA",32.608799,-117.0607,71348
91913,"CA",32.642486,-116.98973,13000
91914,"CA",32.662563,-116.95413,2636
91915,"CA",32.638072,-116.95195,9241
91916,"CA",32.890384,-116.62459,1629
91917,"CA",32.616539,-116.71187,753
91931,"CA",32.852086,-116.55559,708
91932,"CA",32.579555,-117.11708,26642
91934,"CA",32.624424,-116.17025,627
91935,"CA",32.718186,-116.82606,8934
91941,"CA",32.761801,-117.01273,44605
91942,"CA",32.785,-117.0186,23921
91945,"CA",32.733451,-117.0337,25022
91948,"CA",32.875267,-116.42826,90
91950,"CA",32.670903,-117.09272,62518
91962,"CA",32.773317,-116.49139,1560
91963,"CA",32.620782,-116.60671,937
91977,"CA",32.721145,-116.99612,56024
91978,"CA",32.732539,-116.95091,7728
91980,"CA",32.588485,-116.63034,98
92003,"CA",33.289265,-117.20011,4060
92004,"CA",33.184028,-116.26597,2861
92007,"CA",33.026742,-117.27816,10387
92008,"CA",33.158137,-117.32646,35471
92009,"CA",33.097841,-117.26744,42837
92014,"CA",32.961812,-117.25967,14084
92019,"CA",32.788736,-116.90487,41192
92020,"CA",32.7991,-116.97334,55294
92021,"CA",32.8201,-116.91234,61585
92024,"CA",33.053092,-117.26855,47363
92025,"CA",33.106862,-117.07077,49320
92026,"CA",33.181543,-117.11136,43571
92027,"CA",33.142706,-117.03049,48581
92028,"CA",33.380359,-117.20605,42134
92029,"CA",33.087868,-117.11558,17863
92036,"CA",33.02757,-116.53109,3630
92037,"CA",32.838761,-117.26159,42826
92040,"CA",32.873849,-116.90477,42136
92054,"CA",33.202463,-117.36077,98215
92056,"CA",33.195354,-117.28232,52923
92057,"CA",33.240926,-117.29851,46780
92059,"CA",33.369249,-117.07236,1802
92060,"CA",33.308217,-116.8471,224
92061,"CA",33.311881,-116.96499,2540
92064,"CA",32.973645,-117.03701,48189
92065,"CA",33.035844,-116.8513,33038
92066,"CA",33.209313,-116.54244,326
92067,"CA",33.016492,-117.20264,7250
92069,"CA",33.144908,-117.17128,52492
92070,"CA",33.166768,-116.71061,1129
92071,"CA",32.84681,-116.98983,53682
92075,"CA",32.997543,-117.26087,12070
92078,"CA",33.122029,-117.15605,6806
92082,"CA",33.261748,-117.01027,14748
92083,"CA",33.179587,-117.24461,62174
92084,"CA",33.213309,-117.21474,44688
92086,"CA",33.337152,-116.69355,1244
92091,"CA",32.993541,-117.21311,1302
92101,"CA",32.719601,-117.16246,27178
92102,"CA",32.714992,-117.12537,47250
92103,"CA",32.746018,-117.16715,30055
92104,"CA",32.742892,-117.12774,47380
92105,"CA",32.741256,-117.0951,73477
92106,"CA",32.7259,-117.23079,18694
92107,"CA",32.7409,-117.24434,27845
92108,"CA",32.7736,-117.13785,11635
92109,"CA",32.791246,-117.24343,45834
92110,"CA",32.766482,-117.20077,23961
92111,"CA",32.804972,-117.16871,47011
92113,"CA",32.697402,-117.12001,47479
92114,"CA",32.706954,-117.0542,66626
92115,"CA",32.7603,-117.07031,56885
92116,"CA",32.76235,-117.12246,33068
92117,"CA",32.823865,-117.19966,51197
92118,"CA",32.682727,-117.17441,24188
92119,"CA",32.80225,-117.02431,21883
92120,"CA",32.794449,-117.07221,25644
92121,"CA",32.899996,-117.20722,4428
92122,"CA",32.856447,-117.21143,34756
92123,"CA",32.803799,-117.13595,25207
92124,"CA",32.822815,-117.09844,30165
92126,"CA",32.914346,-117.14116,74274
92127,"CA",33.022384,-117.10694,19907
92128,"CA",32.998855,-117.07054,42642
92129,"CA",32.961014,-117.1251,47218
92130,"CA",32.946776,-117.21918,28172
92131,"CA",32.918035,-117.08438,29377
92139,"CA",32.677286,-117.05241,36383
92154,"CA",32.574398,-117.05633,68724
92173,"CA",32.556264,-117.05057,28471
92201,"CA",33.715271,-116.235,56543
92203,"CA",33.75307,-116.24688,2661
92210,"CA",33.70129,-116.34148,3814
92211,"CA",33.759409,-116.32317,19557
92220,"CA",33.920803,-116.87897,25751
92223,"CA",33.945265,-116.9759,17577
92225,"CA",33.628333,-114.61905,24666
92227,"CA",32.98975,-115.50475,23419
92230,"CA",33.911404,-116.76834,2442
92231,"CA",32.683491,-115.48277,27792
92233,"CA",33.131764,-115.51208,7854
92234,"CA",33.807761,-116.46473,43093
92236,"CA",33.679872,-116.17656,22785
92239,"CA",33.830029,-115.40124,988
92240,"CA",33.952303,-116.50804,22773
92241,"CA",33.904371,-116.38634,5674
92242,"CA",34.137179,-114.35823,1556
92243,"CA",32.783359,-115.57746,43744
92249,"CA",32.726931,-115.51245,3558
92250,"CA",32.800259,-115.35369,8038
92251,"CA",32.853471,-115.58942,14469
92252,"CA",34.175926,-116.29137,8001
92253,"CA",33.675373,-116.29649,23931
92254,"CA",33.543836,-115.99404,8537
92256,"CA",34.066626,-116.55951,3599
92257,"CA",33.330929,-115.61583,2710
92258,"CA",33.921502,-116.56703,616
92259,"CA",32.722049,-115.95998,500
92260,"CA",33.715672,-116.38496,29435
92262,"CA",33.842984,-116.54344,24774
92264,"CA",33.798669,-116.51887,19022
92266,"CA",33.387467,-114.71352,340
92267,"CA",34.286985,-114.17251,112
92268,"CA",34.203249,-116.56565,291
92270,"CA",33.762944,-116.42249,12392
92273,"CA",32.792631,-115.69162,1588
92274,"CA",33.466287,-116.0688,17336
92275,"CA",33.289347,-115.9565,803
92276,"CA",33.821318,-116.38023,6306
92277,"CA",34.165696,-116.03343,17145
92278,"CA",34.360235,-116.20964,14090
92280,"CA",34.143497,-114.62411,48
92281,"CA",33.037061,-115.6194,2362
92282,"CA",33.941487,-116.64506,903
92283,"CA",32.786759,-114.62591,3622
92284,"CA",34.161795,-116.41246,20668
92285,"CA",34.31039,-116.45012,2140
92301,"CA",34.641695,-117.50803,18802
92304,"CA",34.548138,-115.65796,13
92305,"CA",34.172474,-116.87593,211
92307,"CA",34.538622,-117.17729,31664
92308,"CA",34.447959,-117.19222,28890
92309,"CA",35.27295,-116.06504,922
92310,"CA",35.262763,-116.69452,9467
92311,"CA",34.894181,-117.03636,31288
92313,"CA",34.030714,-117.31174,11112
92314,"CA",34.255388,-116.85442,9772
92315,"CA",34.241295,-116.90328,5362
92316,"CA",34.064062,-117.39432,25870
92317,"CA",34.245607,-117.23,2180
92318,"CA",34.048544,-117.23274,213
92320,"CA",33.984551,-117.03767,7555
92321,"CA",34.254199,-117.17563,552
92323,"CA",35.187237,-115.39727,11
92324,"CA",34.061931,-117.31995,52370
92325,"CA",34.242567,-117.28654,10582
92327,"CA",34.866837,-116.86379,694
92328,"CA",35.945641,-117.20296,358
92332,"CA",35.00224,-115.23936,148
92333,"CA",34.268344,-116.93842,447
92335,"CA",34.088911,-117.45213,82339
92336,"CA",34.125147,-117.45818,54879
92337,"CA",34.046992,-117.481,29945
92338,"CA",34.720285,-116.1982,19
92339,"CA",34.087114,-116.923,1027
92341,"CA",34.241477,-117.07449,288
92342,"CA",34.761696,-117.33444,5063
92345,"CA",34.399992,-117.33999,68700
92346,"CA",34.12716,-117.20073,48134
92347,"CA",34.956205,-117.21994,1909
92352,"CA",34.25629,-117.19132,9530
92354,"CA",34.050764,-117.25327,18145
92356,"CA",34.481229,-116.90601,5221
92358,"CA",34.229288,-117.52082,1042
92359,"CA",34.083512,-117.09688,7401
92363,"CA",34.808718,-114.62664,5474
92364,"CA",35.46019,-115.49467,162
92365,"CA",34.896333,-116.63644,2804
92368,"CA",34.634147,-117.30614,912
92371,"CA",34.453465,-117.53392,12247
92372,"CA",34.44654,-117.63411,4135
92373,"CA",34.034714,-117.17305,31176
92374,"CA",34.063264,-117.16888,36581
92376,"CA",34.109511,-117.37617,75862
92377,"CA",34.151243,-117.39873,18633
92382,"CA",34.205626,-117.10499,5366
92384,"CA",35.947562,-116.27037,108
92386,"CA",34.244448,-116.82962,1997
92389,"CA",35.848556,-116.22627,145
92392,"CA",34.489466,-117.35321,63412
92394,"CA",34.55965,-117.35773,12139
92397,"CA",34.35876,-117.62752,4309
92398,"CA",34.909491,-116.84058,1193
92399,"CA",34.033564,-117.03776,41500
92401,"CA",34.105079,-117.29075,1744
92404,"CA",34.14856,-117.26298,53987
92405,"CA",34.141659,-117.29722,24392
92407,"CA",34.198189,-117.35826,49387
92408,"CA",34.080662,-117.27357,11910
92410,"CA",34.106965,-117.2975,44214
92411,"CA",34.12051,-117.3176,23321
92501,"CA",33.991181,-117.37074,19136
92503,"CA",33.91355,-117.46052,71714
92504,"CA",33.926315,-117.40937,46045
92505,"CA",33.921765,-117.48812,38534
92506,"CA",33.943615,-117.37239,42543
92507,"CA",33.978965,-117.33646,48508
92508,"CA",33.890313,-117.32122,17136
92509,"CA",33.998751,-117.44695,64016
92518,"CA",33.891084,-117.2726,938
92530,"CA",33.675893,-117.34946,38786
92532,"CA",33.696543,-117.3247,4241
92536,"CA",33.485978,-116.82004,2242
92539,"CA",33.55055,-116.67362,3773
92543,"CA",33.73542,-116.97401,29447
92544,"CA",33.708843,-116.90948,39095
92545,"CA",33.736743,-117.0217,25866
92548,"CA",33.749656,-117.11706,4111
92549,"CA",33.750795,-116.72562,3635
92551,"CA",33.889035,-117.22046,23128
92553,"CA",33.923243,-117.24211,61343
92555,"CA",33.922823,-117.16837,12632
92557,"CA",33.957957,-117.24833,46279
92561,"CA",33.632049,-116.55878,1553
92562,"CA",33.568617,-117.25264,36226
92563,"CA",33.571185,-117.15362,18422
92567,"CA",33.819818,-117.11778,7229
92570,"CA",33.784051,-117.29812,36879
92571,"CA",33.822068,-117.21514,26209
92582,"CA",33.796153,-117.00046,4243
92583,"CA",33.788491,-116.95125,21735
92584,"CA",33.66035,-117.18987,14293
92585,"CA",33.742936,-117.17432,8404
92586,"CA",33.70602,-117.1974,18308
92587,"CA",33.692876,-117.25038,13351
92590,"CA",33.479467,-117.20933,2862
92591,"CA",33.52775,-117.12056,25436
92592,"CA",33.495343,-117.07657,46600
92595,"CA",33.614385,-117.2608,19140
92596,"CA",33.653216,-117.07986,3983
92602,"CA",33.73297,-117.76932,2806
92604,"CA",33.68762,-117.78852,27452
92606,"CA",33.695576,-117.80588,17664
92610,"CA",33.685479,-117.6669,10940
92612,"CA",33.650813,-117.81771,41101
92614,"CA",33.680408,-117.82592,22314
92618,"CA",33.659639,-117.73948,6252
92620,"CA",33.714889,-117.7633,26335
92624,"CA",33.460727,-117.66467,7563
92625,"CA",33.600172,-117.86823,13354
92626,"CA",33.677224,-117.90863,48002
92627,"CA",33.647028,-117.91506,62275
92629,"CA",33.475302,-117.70327,27441
92630,"CA",33.640223,-117.69108,59157
92646,"CA",33.666269,-117.9693,56498
92647,"CA",33.725167,-118.00509,58874
92648,"CA",33.673468,-118.00243,42632
92649,"CA",33.720017,-118.04614,32282
92651,"CA",33.535325,-117.77192,24968
92653,"CA",33.602823,-117.71295,48024
92655,"CA",33.745166,-117.98569,8934
92656,"CA",33.581533,-117.72474,41551
92657,"CA",33.610717,-117.8325,5752
92660,"CA",33.634821,-117.87453,28755
92661,"CA",33.601822,-117.89966,4276
92662,"CA",33.606271,-117.89243,3120
92663,"CA",33.619221,-117.93087,22066
92672,"CA",33.427078,-117.61401,34869
92673,"CA",33.462927,-117.62414,15186
92675,"CA",33.500843,-117.65866,34409
92676,"CA",33.743168,-117.63563,1791
92677,"CA",33.531938,-117.7025,62329
92679,"CA",33.639227,-117.58518,32205
92683,"CA",33.751418,-117.99392,87867
92688,"CA",33.639994,-117.60351,42491
92691,"CA",33.611272,-117.66681,46463
92692,"CA",33.615462,-117.64093,46043
92694,"CA",33.570763,-117.63463,433
92701,"CA",33.747017,-117.86248,58329
92703,"CA",33.747067,-117.90433,70210
92704,"CA",33.724167,-117.90623,91106
92705,"CA",33.762117,-117.81828,43913
92706,"CA",33.765916,-117.88139,37890
92707,"CA",33.719118,-117.87143,61841
92708,"CA",33.708618,-117.95629,54588
92780,"CA",33.741651,-117.82127,55092
92782,"CA",33.739571,-117.78618,17470
92801,"CA",33.844814,-117.95381,60696
92802,"CA",33.806965,-117.92594,44797
92804,"CA",33.818165,-117.97304,81362
92805,"CA",33.835665,-117.90807,68708
92806,"CA",33.835465,-117.87362,34112
92807,"CA",33.850515,-117.79113,36460
92808,"CA",33.858151,-117.73864,19613
92821,"CA",33.923463,-117.89559,34122
92823,"CA",33.918965,-117.83252,1179
92831,"CA",33.878981,-117.89325,34680
92832,"CA",33.869114,-117.92985,24529
92833,"CA",33.874314,-117.9637,46263
92835,"CA",33.903164,-117.91224,20897
92840,"CA",33.785166,-117.93406,50702
92841,"CA",33.786915,-117.98224,31586
92843,"CA",33.763033,-117.9355,43788
92844,"CA",33.765516,-117.9731,23510
92845,"CA",33.782916,-118.02619,15907
92860,"CA",33.925885,-117.55978,22072
92861,"CA",33.812662,-117.81623,6002
92865,"CA",33.8318,-117.84739,18035
92866,"CA",33.785091,-117.84569,15532
92867,"CA",33.811566,-117.82919,40648
92868,"CA",33.787266,-117.87494,23183
92869,"CA",33.792687,-117.79975,37962
92870,"CA",33.883314,-117.85446,48670
92879,"CA",33.8808,-117.54068,45028
92880,"CA",33.903803,-117.60221,17229
92881,"CA",33.839516,-117.53581,21901
92882,"CA",33.866555,-117.59167,60036
92883,"CA",33.771548,-117.47884,13396
92886,"CA",33.888062,-117.80407,39242
92887,"CA",33.883223,-117.73856,21014
93001,"CA",34.311203,-119.30164,32872
93003,"CA",34.268736,-119.2249,46827
93004,"CA",34.278812,-119.16784,27655
93010,"CA",34.231754,-119.05258,42984
93012,"CA",34.218756,-118.99213,24716
93013,"CA",34.402194,-119.52308,17341
93015,"CA",34.396646,-118.90082,15868
93021,"CA",34.292898,-118.87134,33009
93022,"CA",34.401466,-119.30082,6447
93023,"CA",34.456957,-119.25307,21401
93030,"CA",34.21707,-119.1769,79390
93033,"CA",34.166933,-119.16113,77921
93035,"CA",34.179304,-119.22189,25331
93040,"CA",34.424363,-118.73908,1475
93041,"CA",34.154072,-119.18829,25809
93060,"CA",34.367474,-119.07317,32621
93063,"CA",34.279343,-118.69607,48814
93065,"CA",34.265003,-118.77177,65030
93066,"CA",34.287679,-119.02059,2987
93067,"CA",34.421895,-119.60084,384
93101,"CA",34.420163,-119.7065,31778
93103,"CA",34.428191,-119.68412,20937
93105,"CA",34.44005,-119.75496,25853
93108,"CA",34.433687,-119.63184,13072
93109,"CA",34.40323,-119.72069,10730
93110,"CA",34.439579,-119.76788,15652
93111,"CA",34.443529,-119.80297,16531
93117,"CA",34.443746,-119.94215,49810
93201,"CA",35.889586,-119.49352,968
93202,"CA",36.311439,-119.70823,2965
93203,"CA",35.161923,-118.84655,16508
93204,"CA",35.930766,-120.10057,14724
93205,"CA",35.576134,-118.46745,1925
93206,"CA",35.37825,-119.41664,2037
93207,"CA",35.87137,-118.6821,201
93208,"CA",36.062748,-118.60663,173
93210,"CA",36.194736,-120.30865,17789
93212,"CA",36.085342,-119.5548,23472
93215,"CA",35.774967,-119.23371,37508
93216,"CA",35.771876,-119.26984,4380
93218,"CA",35.842485,-119.01483,838
93219,"CA",35.87368,-119.26362,9372
93221,"CA",36.304696,-119.11383,13255
93222,"CA",34.850984,-119.16626,1555
93223,"CA",36.300574,-119.20552,8666
93224,"CA",35.202535,-119.56093,608
93225,"CA",34.815266,-119.00404,4366
93226,"CA",35.727428,-118.72424,318
93230,"CA",36.327063,-119.6451,53174
93234,"CA",36.209815,-120.0847,7015
93235,"CA",36.387879,-119.21908,4573
93238,"CA",35.784367,-118.43769,1910
93239,"CA",36.015318,-120.00772,1768
93240,"CA",35.617148,-118.45299,5491
93241,"CA",35.256873,-118.91325,15379
93242,"CA",36.43465,-119.71753,2889
93243,"CA",34.851405,-118.87993,1283
93244,"CA",36.417743,-119.00457,284
93245,"CA",36.312075,-119.80349,30367
93247,"CA",36.201983,-119.08589,15689
93249,"CA",35.689717,-119.91961,2488
93250,"CA",35.670747,-119.21336,10832
93251,"CA",35.364749,-119.70242,260
93252,"CA",35.040362,-119.41514,3031
93254,"CA",34.956385,-119.74696,777
93255,"CA",35.666835,-118.01701,713
93256,"CA",35.957119,-119.31287,4197
93257,"CA",36.055121,-119.01595,65394
93260,"CA",35.846291,-118.63298,257
93261,"CA",35.801627,-119.11699,2940
93262,"CA",36.596251,-118.73425,64
93263,"CA",35.490517,-119.26495,15089
93265,"CA",36.150892,-118.76204,3561
93266,"CA",36.177361,-119.82042,1783
93267,"CA",36.141864,-119.09411,5846
93268,"CA",35.162776,-119.4303,16422
93270,"CA",35.94901,-119.03742,5863
93271,"CA",36.431565,-118.86296,2303
93272,"CA",36.059363,-119.32025,2907
93274,"CA",36.201451,-119.34994,55955
93276,"CA",35.305512,-119.38925,233
93277,"CA",36.311,-119.32637,44788
93280,"CA",35.605045,-119.37143,22758
93282,"CA",36.12763,-119.52202,61
93283,"CA",35.614134,-118.27824,1931
93285,"CA",35.714118,-118.48416,2445
93286,"CA",36.431121,-119.10642,8924
93287,"CA",35.702936,-118.8844,70
